,raceId,driverId,stop,lap,time,duration,milliseconds,year
3168,903,20,1,12,15:25:00,22.570,22570,2014
3169,903,822,1,12,15:25:09,24.780,24780,2014
3170,903,820,1,12,15:25:48,23.781,23781,2014
3171,903,3,1,13,15:26:51,23.277,23277,2014
3172,903,826,1,14,15:28:56,23.521,23521,2014
3173,903,821,1,14,15:29:04,22.988,22988,2014
3174,903,817,1,15,15:30:17,23.186,23186,2014
3175,903,818,1,15,15:30:46,24.119,24119,2014
3176,903,1,1,17,15:33:31,22.968,22968,2014
3177,903,825,1,17,15:34:28,23.670,23670,2014
3178,903,821,2,27,15:52:18,23.252,23252,2014
3179,903,828,2,27,15:53:08,23.730,23730,2014
3180,903,18,2,28,15:53:59,22.548,22548,2014
3181,903,824,2,28,15:54:28,24.320,24320,2014
3182,903,815,2,30,15:57:11,23.636,23636,2014
3183,903,155,2,30,15:57:59,25.402,25402,2014
3184,903,807,2,31,15:58:34,22.764,22764,2014
3185,903,822,2,31,15:58:35,23.639,23639,2014
3186,903,8,2,31,15:58:50,23.291,23291,2014
3187,903,826,2,31,15:59:08,23.628,23628,2014
3188,903,825,2,31,15:59:19,22.579,22579,2014
3189,903,13,2,31,15:59:50,23.830,23830,2014
3190,903,818,2,32,16:00:58,24.417,24417,2014
3191,903,813,2,32,16:01:12,23.022,23022,2014
3192,903,4,2,33,16:01:40,22.947,22947,2014
3193,903,820,2,32,16:01:49,23.878,23878,2014
3194,903,20,2,34,16:03:40,22.246,22246,2014
3195,903,3,2,37,16:08:37,23.089,23089,2014
3196,903,817,2,37,16:08:42,22.498,22498,2014
3197,903,1,2,38,16:09:59,23.999,23999,2014
3198,903,821,3,40,16:15:29,22.734,22734,2014
3199,903,155,3,40,16:15:53,24.722,24722,2014
3200,903,828,3,42,16:20:02,23.969,23969,2014
3201,903,820,3,48,16:30:26,23.886,23886,2014
3202,904,20,1,12,14:22:29,21.974,21974,2014
3203,904,817,1,14,14:25:18,21.969,21969,2014
3204,904,154,1,15,14:26:57,22.126,22126,2014
3205,904,13,1,15,14:27:02,22.890,22890,2014
3206,904,813,1,15,14:27:21,27.851,27851,2014
3207,904,4,1,16,14:28:34,21.970,21970,2014
3208,904,818,1,16,14:28:57,22.976,22976,2014
3209,904,8,1,17,14:30:07,22.056,22056,2014
3210,904,807,1,17,14:30:13,22.355,22355,2014
3211,904,18,1,17,14:30:19,21.810,21810,2014
3212,904,16,1,17,14:30:29,28.013,28013,2014
3213,904,820,1,17,14:30:46,24.337,24337,2014
3214,904,1,1,18,14:31:07,22.951,22951,2014
3215,904,815,1,18,14:31:48,22.367,22367,2014
3216,904,826,1,18,14:31:51,22.703,22703,2014
3217,904,821,1,18,14:32:02,23.063,23063,2014
3218,904,828,1,18,14:32:30,23.091,23091,2014
3219,904,825,1,19,14:33:31,21.894,21894,2014
3220,904,822,1,20,14:34:39,22.824,22824,2014
3221,904,3,1,21,14:35:43,22.254,22254,2014
3222,904,824,1,21,14:37:01,22.928,22928,2014
3223,904,155,1,23,14:40:18,22.789,22789,2014
3224,904,13,2,28,14:47:33,22.381,22381,2014
3225,904,820,2,31,14:53:03,23.232,23232,2014
3226,904,20,2,33,14:55:18,21.599,21599,2014
3227,904,154,2,34,14:56:49,22.078,22078,2014
3228,904,4,2,35,14:58:14,22.014,22014,2014
3229,904,16,2,35,14:58:53,23.378,23378,2014
3230,904,807,2,36,14:59:56,22.724,22724,2014
3231,904,18,2,36,15:00:01,24.408,24408,2014
3232,904,826,2,36,15:00:07,22.841,22841,2014
3233,904,821,2,36,15:00:25,24.780,24780,2014
3234,904,815,2,37,15:01:31,22.282,22282,2014
3235,904,813,2,37,15:01:54,22.024,22024,2014
3236,904,828,2,40,15:07:44,26.671,26671,2014
3237,904,825,2,41,15:07:56,21.768,21768,2014
3238,904,824,2,41,15:08:45,22.568,22568,2014
3239,904,1,2,43,15:09:35,23.590,23590,2014
3240,904,8,2,43,15:10:34,22.727,22727,2014
3241,904,820,3,42,15:10:46,23.586,23586,2014
3242,904,3,2,45,15:12:42,22.309,22309,2014
3243,904,817,2,45,15:13:16,21.830,21830,2014
3244,904,822,2,45,15:13:31,22.701,22701,2014
3245,904,13,3,46,15:15:37,22.304,22304,2014
3246,904,20,3,52,15:24:24,21.608,21608,2014
3247,904,821,3,52,15:25:31,23.025,23025,2014
3248,904,4,3,53,15:25:53,21.664,21664,2014
3249,904,826,3,53,15:26:38,22.984,22984,2014
3250,905,154,1,1,14:04:54,26.312,26312,2014
3251,905,16,1,1,14:04:55,33.207,33207,2014
3252,905,20,1,4,14:10:25,1:06.065,66065,2014
3253,905,154,2,23,14:37:00,25.029,25029,2014
3254,905,820,1,24,14:38:19,33.074,33074,2014
3255,905,18,1,25,14:38:59,25.992,25992,2014
3256,905,821,1,25,14:39:10,25.906,25906,2014
3257,905,155,1,25,14:39:30,25.421,25421,2014
3258,905,824,1,25,14:39:30,32.658,32658,2014
3259,905,3,1,26,14:39:54,24.672,24672,2014
3260,905,1,1,26,14:40:01,27.509,27509,2014
3261,905,828,1,25,14:40:02,28.091,28091,2014
3262,905,8,1,26,14:40:06,25.282,25282,2014
3263,905,817,1,26,14:40:07,26.584,26584,2014
3264,905,4,1,26,14:40:12,26.499,26499,2014
3265,905,825,1,26,14:40:29,28.943,28943,2014
3266,905,818,1,26,14:40:32,25.444,25444,2014
3267,905,807,1,26,14:40:36,25.714,25714,2014
3268,905,822,1,26,14:40:41,25.595,25595,2014
3269,905,8,2,28,14:44:21,25.684,25684,2014
3270,905,820,2,27,14:44:22,37.352,37352,2014
3271,905,818,2,37,14:57:54,19.385,19385,2014
3272,905,13,1,45,15:08:42,24.264,24264,2014
3273,905,828,2,51,15:17:37,25.585,25585,2014
3274,905,155,2,62,15:34:01,25.116,25116,2014
3275,905,820,3,66,15:40:58,26.137,26137,2014
3276,905,8,3,73,15:47:37,31.896,31896,2014
3277,906,821,1,1,14:05:32,24.370,24370,2014
3278,906,821,2,2,14:07:36,24.768,24768,2014
3279,906,154,1,11,14:23:03,23.943,23943,2014
3280,906,817,1,13,14:25:36,23.606,23606,2014
3281,906,822,1,14,14:26:56,23.448,23448,2014
3282,906,18,1,14,14:27:05,23.493,23493,2014
3283,906,20,1,15,14:28:14,23.904,23904,2014
3284,906,13,1,15,14:28:20,27.949,27949,2014
3285,906,818,1,15,14:28:22,24.433,24433,2014
3286,906,825,1,15,14:28:30,23.479,23479,2014
3287,906,16,1,15,14:28:33,23.703,23703,2014
3288,906,4,1,16,14:29:44,23.932,23932,2014
3289,906,8,1,17,14:31:08,23.925,23925,2014
3290,906,3,1,18,14:32:06,23.882,23882,2014
3291,906,1,1,19,14:33:29,24.417,24417,2014
3292,906,826,1,29,14:47:47,25.235,25235,2014
3293,906,821,3,32,14:52:08,24.403,24403,2014
3294,906,815,1,34,14:54:04,23.907,23907,2014
3295,906,822,2,35,14:55:26,24.491,24491,2014
3296,906,20,2,36,14:56:46,23.340,23340,2014
3297,906,817,2,37,14:58:06,23.274,23274,2014
3298,906,18,2,38,14:59:46,25.050,25050,2014
3299,906,818,2,39,15:01:02,23.975,23975,2014
3300,906,8,2,39,15:01:06,24.221,24221,2014
3301,906,16,2,40,15:02:56,24.068,24068,2014
3302,906,807,1,41,15:03:27,23.902,23902,2014
3303,906,3,2,44,15:07:09,25.102,25102,2014
3304,906,4,2,44,15:07:33,23.790,23790,2014
3305,906,1,2,45,15:08:31,23.554,23554,2014
3306,906,825,2,45,15:09:13,23.907,23907,2014
3307,906,154,2,46,15:10:53,23.856,23856,2014
3308,906,826,2,46,15:10:54,25.698,25698,2014
3309,906,13,2,48,15:12:49,24.012,24012,2014
3310,907,154,1,3,14:07:00,21.884,21884,2014
3311,907,818,1,8,14:13:14,22.232,22232,2014
3312,907,807,1,9,14:14:26,21.920,21920,2014
3313,907,825,1,10,14:15:40,21.670,21670,2014
3314,907,826,1,10,14:15:42,21.906,21906,2014
3315,907,817,1,10,14:15:42,21.467,21467,2014
3316,907,3,1,11,14:16:41,21.474,21474,2014
3317,907,16,1,11,14:17:03,22.960,22960,2014
3318,907,821,1,12,14:18:21,55.222,55222,2014
3319,907,1,1,13,14:19:10,22.226,22226,2014
3320,907,13,1,14,14:20:24,21.896,21896,2014
3321,907,4,1,14,14:20:35,21.234,21234,2014
3322,907,155,1,14,14:21:00,22.480,22480,2014
3323,907,822,1,15,14:21:40,21.133,21133,2014
3324,907,8,1,15,14:22:00,21.914,21914,2014
3325,907,20,1,20,14:29:37,21.381,21381,2014
3326,907,821,2,21,14:30:35,29.067,29067,2014
3327,907,813,1,26,14:36:02,23.343,23343,2014
3328,907,18,1,27,14:37:01,21.505,21505,2014
3329,907,154,2,27,14:37:37,24.212,24212,2014
3330,907,828,1,28,14:39:03,23.177,23177,2014
3331,907,815,1,29,14:39:23,23.770,23770,2014
3332,907,20,2,28,14:39:56,29.844,29844,2014
3333,907,820,1,37,14:50:48,22.977,22977,2014
3334,907,1,2,39,14:51:40,22.555,22555,2014
3335,907,807,2,39,14:52:03,22.246,22246,2014
3336,907,818,2,39,14:52:32,22.374,22374,2014
3337,907,3,2,40,14:52:50,21.664,21664,2014
3338,907,825,2,40,14:53:16,21.882,21882,2014
3339,907,822,2,41,14:54:08,22.208,22208,2014
3340,907,824,1,40,14:54:11,24.452,24452,2014
3341,907,13,2,43,14:56:41,22.096,22096,2014
3342,907,817,2,43,14:57:02,21.398,21398,2014
3343,907,16,2,43,14:57:38,22.449,22449,2014
3344,907,828,2,43,14:58:18,25.178,25178,2014
3345,907,8,2,44,14:58:20,21.618,21618,2014
3346,907,821,3,45,15:01:17,22.530,22530,2014
3347,907,4,2,47,15:01:38,21.276,21276,2014
3348,907,815,2,55,15:11:39,21.960,21960,2014
3349,907,813,2,56,15:13:32,22.612,22612,2014
3350,907,18,2,58,15:15:32,21.242,21242,2014
3351,908,820,2,2,14:09:26,23.154,23154,2014
3352,908,20,1,10,14:20:59,28.558,28558,2014
3353,908,826,1,14,14:27:58,28.700,28700,2014
3354,908,817,1,15,14:29:30,28.483,28483,2014
3355,908,3,1,18,14:33:49,28.329,28329,2014
3356,908,155,1,18,14:35:28,29.507,29507,2014
3357,908,16,1,23,14:43:21,29.956,29956,2014
3358,908,1,1,24,14:43:45,29.679,29679,2014
3359,908,4,1,25,14:46:13,34.410,34410,2014
3360,908,815,1,26,14:48:38,29.599,29599,2014
3361,908,813,1,26,14:48:44,28.831,28831,2014
3362,908,825,1,27,14:49:39,28.745,28745,2014
3363,908,818,1,27,14:50:07,30.218,30218,2014
3364,908,18,1,28,14:51:14,28.645,28645,2014
3365,908,807,1,29,14:53:24,29.579,29579,2014
3366,908,824,1,29,14:54:00,30.353,30353,2014
3367,908,155,2,29,14:54:55,29.540,29540,2014
3368,908,154,1,30,14:55:23,29.710,29710,2014
3369,908,822,1,31,14:55:58,29.104,29104,2014
3370,908,820,3,29,14:56:02,29.737,29737,2014
3371,908,20,2,33,14:59:34,28.787,28787,2014
3372,908,826,2,35,15:03:28,28.575,28575,2014
3373,908,1,2,41,15:12:01,29.291,29291,2014
3374,909,825,1,1,14:05:24,25.859,25859,2014
3375,909,828,1,3,14:08:42,27.495,27495,2014
3376,909,826,1,9,14:17:06,20.313,20313,2014
3377,909,4,1,12,14:20:59,19.174,19174,2014
3378,909,18,1,13,14:22:30,22.604,22604,2014
3379,909,817,1,13,14:22:38,19.050,19050,2014
3380,909,818,1,13,14:22:39,20.274,20274,2014
3381,909,20,1,14,14:23:46,19.607,19607,2014
3382,909,807,1,14,14:23:52,19.564,19564,2014
3383,909,815,1,14,14:24:04,21.802,21802,2014
3384,909,821,1,14,14:24:08,21.002,21002,2014
3385,909,3,1,15,14:24:57,20.055,20055,2014
3386,909,822,1,15,14:25:07,20.115,20115,2014
3387,909,155,1,15,14:25:55,20.121,20121,2014
3388,909,16,1,16,14:26:55,20.031,20031,2014
3389,909,820,1,16,14:27:18,23.883,23883,2014
3390,909,813,1,18,14:29:48,19.099,19099,2014
3391,909,828,2,18,14:30:40,19.890,19890,2014
3392,909,8,1,20,14:32:31,19.737,19737,2014
3393,909,824,1,20,14:32:49,20.031,20031,2014
3394,909,154,1,24,14:38:27,18.928,18928,2014
3395,909,1,1,26,14:40:40,19.710,19710,2014
3396,909,825,2,29,14:45:25,19.135,19135,2014
3397,909,18,2,31,14:47:51,18.916,18916,2014
3398,909,821,2,31,14:48:20,23.305,23305,2014
3399,909,16,2,32,14:49:41,19.638,19638,2014
3400,909,826,2,32,14:49:52,20.251,20251,2014
3401,909,155,2,32,14:50:24,20.092,20092,2014
3402,909,820,2,32,14:50:27,20.920,20920,2014
3403,909,4,2,33,14:50:28,19.032,19032,2014
3404,909,20,2,34,14:51:49,19.061,19061,2014
3405,909,8,2,34,14:52:22,19.867,19867,2014
3406,909,815,2,34,14:52:29,19.843,19843,2014
3407,909,817,2,35,14:53:27,19.358,19358,2014
3408,909,818,2,37,14:56:42,26.711,26711,2014
3409,909,813,2,38,14:58:08,19.126,19126,2014
3410,909,807,2,39,14:59:03,19.514,19514,2014
3411,909,822,2,40,14:59:58,20.206,20206,2014
3412,909,3,2,41,15:01:08,20.257,20257,2014
3413,909,1,2,42,15:02:54,19.918,19918,2014
3414,909,828,3,41,15:03:48,20.423,20423,2014
3415,909,20,3,45,15:07:09,18.879,18879,2014
3416,909,824,2,45,15:08:29,20.575,20575,2014
3417,909,817,3,46,15:08:49,18.868,18868,2014
3418,909,16,3,47,15:10:49,20.424,20424,2014
3419,909,820,3,47,15:11:56,20.632,20632,2014
3420,909,155,3,48,15:13:19,20.358,20358,2014
3421,909,818,3,49,15:13:46,20.431,20431,2014
3422,909,1,3,50,15:13:58,19.868,19868,2014
3423,909,821,3,50,15:15:08,19.779,19779,2014
3424,909,815,3,52,15:17:42,19.932,19932,2014
3425,909,825,3,53,15:18:59,19.427,19427,2014
3426,909,8,3,53,15:19:04,19.740,19740,2014
3427,909,4,3,55,15:21:01,19.308,19308,2014
3428,909,18,3,61,15:29:41,19.221,19221,2014
3429,910,18,1,8,14:17:29,26.737,26737,2014
3430,910,817,1,8,14:17:30,22.205,22205,2014
3431,910,807,1,8,14:17:33,24.040,24040,2014
3432,910,13,1,8,14:17:38,22.851,22851,2014
3433,910,818,1,8,14:17:39,23.809,23809,2014
3434,910,815,1,8,14:17:44,25.535,25535,2014
3435,910,821,1,8,14:17:46,24.050,24050,2014
3436,910,16,1,8,14:17:48,31.956,31956,2014
3437,910,1,1,8,14:17:49,23.800,23800,2014
3438,910,8,1,8,14:17:51,23.214,23214,2014
3439,910,154,1,8,14:17:53,23.979,23979,2014
3440,910,826,1,8,14:17:58,23.423,23423,2014
3441,910,155,1,8,14:18:04,34.086,34086,2014
3442,910,820,1,8,14:18:13,24.625,24625,2014
3443,910,813,1,8,14:18:14,22.376,22376,2014
3444,910,3,1,9,14:19:36,22.827,22827,2014
3445,910,822,1,9,14:19:37,25.497,25497,2014
3446,910,20,1,9,14:19:37,22.170,22170,2014
3447,910,4,1,9,14:19:38,22.253,22253,2014
3448,910,824,1,9,14:19:52,22.892,22892,2014
3449,910,18,2,15,14:32:05,22.807,22807,2014
3450,910,825,1,15,14:32:11,23.546,23546,2014
3451,910,813,2,17,14:35:49,32.608,32608,2014
3452,910,824,2,17,14:35:56,25.504,25504,2014
3453,910,817,2,23,14:44:24,23.741,23741,2014
3454,910,13,2,23,14:44:30,22.111,22111,2014
3455,910,822,2,23,14:44:48,22.518,22518,2014
3456,910,826,2,30,14:57:13,22.202,22202,2014
3457,910,3,2,32,15:00:00,23.864,23864,2014
3458,910,20,2,33,15:01:35,21.608,21608,2014
3459,910,818,2,34,15:03:00,23.123,23123,2014
3460,910,18,3,37,15:07:38,22.211,22211,2014
3461,910,4,2,38,15:08:47,21.634,21634,2014
3462,910,1,2,39,15:10:18,23.364,23364,2014
3463,910,16,2,39,15:10:43,22.500,22500,2014
3464,910,825,2,39,15:10:44,21.812,21812,2014
3465,910,8,2,41,15:13:31,22.154,22154,2014
3466,910,824,3,42,15:15:42,24.226,24226,2014
3467,910,813,3,43,15:16:53,21.818,21818,2014
3468,910,13,3,45,15:19:26,22.278,22278,2014
3469,910,820,2,45,15:20:20,23.232,23232,2014
3470,910,817,3,54,15:32:30,22.273,22273,2014
3471,910,3,3,56,15:35:44,22.001,22001,2014
3472,910,822,3,59,15:40:29,22.589,22589,2014
3473,911,154,1,1,14:06:17,29.256,29256,2014
3474,911,824,1,1,14:06:49,25.362,25362,2014
3475,911,1,1,2,14:08:41,25.580,25580,2014
3476,911,3,1,8,14:19:40,29.997,29997,2014
3477,911,8,1,8,14:19:44,22.858,22858,2014
3478,911,815,1,9,14:21:49,24.104,24104,2014
3479,911,13,1,9,14:21:55,23.945,23945,2014
3480,911,20,1,10,14:23:35,22.800,22800,2014
3481,911,826,1,10,14:23:49,24.082,24082,2014
3482,911,807,1,10,14:23:52,23.823,23823,2014
3483,911,817,1,11,14:25:27,22.913,22913,2014
3484,911,825,1,11,14:25:37,23.115,23115,2014
3485,911,16,1,11,14:25:53,23.755,23755,2014
3486,911,828,1,11,14:26:12,24.083,24083,2014
3487,911,820,1,11,14:26:13,23.734,23734,2014
3488,911,822,1,12,14:27:28,22.769,22769,2014
3489,911,4,1,12,14:27:29,28.920,28920,2014
3490,911,18,1,13,14:29:34,22.800,22800,2014
3491,911,154,2,13,14:30:15,22.838,22838,2014
3492,911,821,1,14,14:31:51,23.259,23259,2014
3493,911,818,1,15,14:33:42,23.571,23571,2014
3494,911,1,2,17,14:38:06,23.066,23066,2014
3495,911,3,2,19,14:41:14,22.936,22936,2014
3496,911,8,2,21,14:44:58,22.819,22819,2014
3497,911,13,2,21,14:45:39,24.083,24083,2014
3498,911,16,2,21,14:45:40,23.779,23779,2014
3499,911,20,2,22,14:46:57,22.731,22731,2014
3500,911,815,2,22,14:47:17,22.977,22977,2014
3501,911,825,2,23,14:49:03,22.414,22414,2014
3502,911,824,2,23,14:50:34,23.918,23918,2014
3503,911,826,2,24,14:51:10,24.436,24436,2014
3504,911,828,2,24,14:52:11,24.213,24213,2014
3505,911,4,2,25,14:52:56,22.974,22974,2014
3506,911,817,2,27,14:56:18,22.675,22675,2014
3507,911,154,3,27,14:57:40,24.569,24569,2014
3508,911,822,2,28,14:58:29,23.176,23176,2014
3509,911,18,2,29,15:00:43,22.588,22588,2014
3510,911,818,2,29,15:01:07,23.202,23202,2014
3511,911,820,2,29,15:02:05,24.873,24873,2014
3512,911,807,2,30,15:02:51,23.841,23841,2014
3513,911,821,2,30,15:03:10,22.898,22898,2014
3514,911,1,3,31,15:05:18,24.757,24757,2014
3515,911,3,3,34,15:09:54,23.392,23392,2014
3516,911,20,3,34,15:10:16,23.190,23190,2014
3517,911,16,3,34,15:10:53,23.732,23732,2014
3518,911,13,3,35,15:12:42,23.224,23224,2014
3519,912,821,1,9,14:17:44,26.376,26376,2014
3520,912,20,1,18,14:31:00,25.176,25176,2014
3521,912,815,1,19,14:32:34,24.938,24938,2014
3522,912,807,1,19,14:32:44,25.547,25547,2014
3523,912,8,1,20,14:34:06,24.547,24547,2014
3524,912,154,1,20,14:34:42,25.098,25098,2014
3525,912,825,1,21,14:35:33,24.214,24214,2014
3526,912,4,1,21,14:35:34,24.913,24913,2014
3527,912,813,1,21,14:35:52,24.223,24223,2014
3528,912,18,1,22,14:37:04,24.669,24669,2014
3529,912,155,1,22,14:37:42,25.277,25277,2014
3530,912,13,1,23,14:38:19,24.323,24323,2014
3531,912,3,1,24,14:39:36,24.583,24583,2014
3532,912,822,1,24,14:40:01,24.991,24991,2014
3533,912,818,1,24,14:40:20,25.046,25046,2014
3534,912,16,1,24,14:40:40,26.864,26864,2014
3535,912,1,1,25,14:41:07,24.453,24453,2014
3536,912,817,1,26,14:43:11,24.388,24388,2014
3537,912,824,1,27,14:45:35,26.641,26641,2014
3538,912,826,1,30,14:49:25,24.651,24651,2014
3539,912,828,1,30,14:50:45,28.685,28685,2014
3540,912,821,2,36,14:59:03,25.693,25693,2014
3541,912,821,3,49,15:19:29,26.849,26849,2014
3542,913,818,2,24,20:50:42,35.309,35309,2014
3543,913,16,2,24,20:51:16,29.748,29748,2014
3544,913,20,2,25,20:52:01,28.733,28733,2014
3545,913,8,2,25,20:52:18,29.164,29164,2014
3546,913,807,2,25,20:52:46,29.362,29362,2014
3547,913,1,2,26,20:53:42,31.040,31040,2014
3548,913,825,2,26,20:54:35,28.841,28841,2014
3549,913,817,2,27,20:55:55,29.113,29113,2014
3550,913,815,2,29,21:00:56,29.502,29502,2014
3551,913,154,3,30,21:02:56,29.761,29761,2014
3552,913,813,3,30,21:03:14,29.363,29363,2014
3553,913,815,3,30,21:03:37,35.289,35289,2014
3554,913,824,2,30,21:03:38,29.885,29885,2014
3555,913,4,3,31,21:04:03,28.991,28991,2014
3556,913,828,2,30,21:04:09,30.364,30364,2014
3557,913,18,2,31,21:04:39,28.627,28627,2014
3558,913,8,3,31,21:04:42,30.194,30194,2014
3559,913,807,3,31,21:05:18,30.415,30415,2014
3560,913,16,3,31,21:06:15,30.672,30672,2014
3561,913,813,4,31,21:06:18,29.655,29655,2014
3562,913,820,3,41,21:28:56,29.877,29877,2014
3563,913,826,3,43,21:32:14,31.092,31092,2014
3564,913,818,3,44,21:34:02,30.111,30111,2014
3565,913,815,4,44,21:34:11,29.339,29339,2014
3566,913,824,3,45,21:36:16,29.752,29752,2014
3567,913,825,3,46,21:37:54,28.706,28706,2014
3568,913,1,3,52,21:48:32,29.284,29284,2014
3569,913,16,1,8,20:19:52,29.887,29887,2014
3570,913,807,1,9,20:21:39,29.987,29987,2014
3571,913,13,1,10,20:23:21,29.578,29578,2014
3572,913,826,1,10,20:23:35,30.089,30089,2014
3573,913,154,1,10,20:23:40,29.322,29322,2014
3574,913,8,1,11,20:25:15,29.702,29702,2014
3575,913,822,1,11,20:25:21,30.340,30340,2014
3576,913,818,1,11,20:25:26,29.806,29806,2014
3577,913,813,1,11,20:25:40,29.960,29960,2014
3578,913,20,1,12,20:26:56,30.147,30147,2014
3579,913,4,1,12,20:27:01,28.912,28912,2014
3580,913,817,1,12,20:27:04,29.761,29761,2014
3581,913,828,1,12,20:28:03,30.144,30144,2014
3582,913,1,1,13,20:28:41,29.422,29422,2014
3583,913,825,1,13,20:29:15,28.684,28684,2014
3584,913,18,1,14,20:31:07,28.641,28641,2014
3585,913,815,1,15,20:33:27,29.979,29979,2014
3586,913,821,1,15,20:33:38,33.679,33679,2014
3587,913,824,1,15,20:33:44,30.413,30413,2014
3588,913,820,1,16,20:36:06,30.751,30751,2014
3589,913,820,2,18,20:40:34,37.975,37975,2014
3590,913,13,2,22,20:46:35,29.006,29006,2014
3591,913,154,2,22,20:47:09,29.040,29040,2014
3592,913,822,2,23,20:48:37,28.880,28880,2014
3593,913,826,2,23,20:49:04,30.188,30188,2014
3594,913,813,2,23,20:49:20,29.036,29036,2014
3595,913,4,2,24,20:50:06,28.810,28810,2014
3596,914,3,1,2,15:06:10,18:56.516,1136516,2014
3597,914,1,1,2,15:06:11,18:57.295,1137295,2014
3598,914,822,1,2,15:06:13,18:56.994,1136994,2014
3599,914,13,1,2,15:06:15,18:56.594,1136594,2014
3600,914,4,1,2,15:06:17,18:57.051,1137051,2014
3601,914,817,1,2,15:06:20,18:55.520,1135520,2014
3602,914,825,1,2,15:06:21,18:55.891,1135891,2014
3603,914,18,1,2,15:06:23,18:56.054,1136054,2014
3604,914,20,1,2,15:06:26,18:54.978,1134978,2014
3605,914,8,1,2,15:06:28,18:55.276,1135276,2014
3606,914,815,1,2,15:06:30,18:55.712,1135712,2014
3607,914,826,1,2,15:06:33,18:54.529,1134529,2014
3608,914,807,1,2,15:06:35,18:56.562,1136562,2014
3609,914,16,1,2,15:06:37,18:55.797,1135797,2014
3610,914,821,1,2,15:06:39,18:54.553,1134553,2014
3611,914,154,1,2,15:06:42,18:53.680,1133680,2014
3612,914,824,1,2,15:06:44,18:53.708,1133708,2014
3613,914,155,1,2,15:06:47,18:53.381,1133381,2014
3614,914,818,1,2,15:06:50,18:56.557,1136557,2014
3615,914,820,1,2,15:06:52,18:55.937,1135937,2014
3616,914,813,1,2,15:07:03,18:47.145,1127145,2014
3617,914,828,1,2,15:07:18,18:33.851,1113851,2014
3618,914,18,2,9,15:44:19,24.532,24532,2014
3619,914,813,2,9,15:44:28,25.460,25460,2014
3620,914,822,2,11,15:48:14,24.465,24465,2014
3621,914,817,2,11,15:48:16,24.184,24184,2014
3622,914,825,2,11,15:48:17,24.550,24550,2014
3623,914,8,2,11,15:48:20,25.191,25191,2014
3624,914,815,2,11,15:48:20,24.971,24971,2014
3625,914,826,2,11,15:48:22,24.567,24567,2014
3626,914,821,2,11,15:48:25,24.873,24873,2014
3627,914,154,2,11,15:48:26,24.011,24011,2014
3628,914,155,2,11,15:48:28,28.656,28656,2014
3629,914,818,2,11,15:48:29,25.451,25451,2014
3630,914,828,2,11,15:48:34,31.187,31187,2014
3631,914,820,2,11,15:48:36,25.879,25879,2014
3632,914,13,2,12,15:50:12,24.374,24374,2014
3633,914,20,2,12,15:50:13,23.764,23764,2014
3634,914,807,2,12,15:50:17,24.696,24696,2014
3635,914,16,2,12,15:50:21,25.136,25136,2014
3636,914,3,2,13,15:51:49,23.696,23696,2014
3637,914,824,2,13,15:52:24,25.116,25116,2014
3638,914,1,2,14,15:53:43,23.891,23891,2014
3639,914,825,3,15,15:56:34,33.215,33215,2014
3640,914,818,3,19,16:04:37,24.353,24353,2014
3641,914,154,3,21,16:08:25,23.656,23656,2014
3642,914,16,3,22,16:10:19,24.407,24407,2014
3643,914,813,3,22,16:10:28,24.184,24184,2014
3644,914,8,3,23,16:12:06,32.466,32466,2014
3645,914,826,3,23,16:12:08,24.222,24222,2014
3646,914,820,3,23,16:12:57,25.278,25278,2014
3647,914,824,3,24,16:14:29,24.910,24910,2014
3648,914,815,3,25,16:16:02,24.622,24622,2014
3649,914,828,3,25,16:16:32,25.977,25977,2014
3650,914,807,3,26,16:17:49,23.873,23873,2014
3651,914,155,3,26,16:18:42,25.635,25635,2014
3652,914,20,3,29,16:22:58,23.443,23443,2014
3653,914,18,3,31,16:26:40,28.547,28547,2014
3654,914,16,4,32,16:30:14,24.314,24314,2014
3655,914,3,3,33,16:30:17,24.862,24862,2014
3656,914,825,4,33,16:32:03,23.701,23701,2014
3657,914,821,3,34,16:33:51,26.943,26943,2014
3658,914,8,4,34,16:33:52,24.173,24173,2014
3659,914,154,4,34,16:33:58,23.745,23745,2014
3660,914,1,3,35,16:34:00,23.677,23677,2014
3661,914,817,3,36,16:36:14,25.607,25607,2014
3662,914,13,3,37,16:39:03,24.930,24930,2014
3663,914,822,3,38,16:40:55,25.052,25052,2014
3664,914,155,4,38,16:42:35,25.576,25576,2014
3665,914,826,4,39,16:43:18,26.554,26554,2014
3666,914,828,4,39,16:44:06,25.655,25655,2014
3667,914,155,5,39,16:45:03,24.907,24907,2014
3668,914,813,4,40,16:45:34,25.981,25981,2014
3669,914,825,5,40,16:45:43,24.361,24361,2014
3670,914,18,4,42,16:48:03,24.757,24757,2014
3671,914,807,4,43,16:51:01,24.792,24792,2014
3672,914,815,4,43,16:51:21,25.313,25313,2014
3673,914,8,5,43,16:51:48,24.768,24768,2014
3674,914,154,5,43,16:52:21,23.785,23785,2014
3675,915,3,1,1,15:05:38,33.820,33820,2014
3676,915,13,1,1,15:05:45,29.912,29912,2014
3677,915,820,1,4,15:11:25,31.374,31374,2014
3678,915,817,1,11,15:23:27,30.006,30006,2014
3679,915,16,1,12,15:25:38,30.733,30733,2014
3680,915,826,1,20,15:39:18,31.584,31584,2014
3681,915,154,1,20,15:39:40,30.037,30037,2014
